,id,fleet,fleet_name,unit_number,unit_id,asset_id,asset_label,asset_label_slug,asset_type,asset_type_display,asset_make,asset_model,asset_year,asset_group_name,start_date,end_date,alert_type,alert_id,tags,severity_text,status,workflow_state,workflow_state_display,short_desc,long_desc,values,created_on,updated_on,source,read_by,read,rtdv_url,reviewed_by,repairplans
19,667593,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-02 00:27:52+0000,2023-05-02 02:58:42+0000,aftertreatment,11,['SCR'],Cautionary,active,active,Active,"Anomalous operating block detected in DPF,engine,intake.","Anomalous values detected in subsystem DPF,engine,intake for this operating block.","{'Sensors': ['s84', 's100', 's102', 's110', 's132', 's171', 's190', 's512', 's2659', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'engine', 'intake'], 'anomaly_scores': {'s84': 0.06552086932404946, 's100': 0.027029556606235124, 's102': 0.21772175480507616, 's110': 0.11449709406949317, 's132': 0.07376024735370436, 's171': 0.009687346610032295, 's190': 0.19057603115402474, 's512': 0.025898541814234517, 's2659': 0.12193870943271097, 's3242': 0.056761186159953785, 's3246': 0.06426781293370135, 's4765': 0.03234084973678409}}",2023-05-02 01:34:04+0000,2023-05-02 16:30:09+0000,,[236],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-05-01T23:27:52&end=2023-05-02T02:58:42&alert_type=aftertreatment&alert_pk=667593&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],[]
36,660566,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-04-28 01:20:22+0000,2023-04-28 05:38:14+0000,aftertreatment,11,['SCR'],Cautionary,active,active,Active,"Anomalous operating block detected in DPF,engine,intake.","Anomalous values detected in subsystem DPF,engine,intake for this operating block.","{'Sensors': ['s84', 's100', 's102', 's110', 's132', 's171', 's190', 's512', 's2659', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'engine', 'intake'], 'anomaly_scores': {'s84': 0.09440171681068285, 's100': 0.06991734486548934, 's102': 0.25807369936498964, 's110': 0.07564522255525474, 's132': 0.06890044790563926, 's171': 0.05203988666974502, 's190': 0.09328651067721326, 's512': 0.01993719393936849, 's2659': 0.13892094691479853, 's3242': 0.04864718639340112, 's3246': 0.054547858562909904, 's4765': 0.025681985340507918}}",2023-04-28 02:26:57+0000,2023-04-28 15:16:12+0000,,[236],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-04-28T00:20:22&end=2023-04-28T05:38:14&alert_type=aftertreatment&alert_pk=660566&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],[]
39,659187,176,Metrolinx,gt-g9a5jy3c9tv1,12739,1153751,8399,8399,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-04-27 09:16:38+0000,2023-04-27 16:32:03+0000,aftertreatment,11,['SCR'],Cautionary,active,active,Active,"Anomalous operating block detected in DPF,engine,intake.","Anomalous values detected in subsystem DPF,engine,intake for this operating block.","{'Sensors': ['s84', 's100', 's102', 's110', 's132', 's171', 's190', 's512', 's2659', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'engine', 'intake'], 'anomaly_scores': {'s84': 0.08796951477694051, 's100': 0.045187339606486326, 's102': 0.24412356794780926, 's110': 0.08135713919047054, 's132': 0.07477773727016317, 's171': 0.03272707300465205, 's190': 0.09539338859734459, 's512': 0.0206405733424591, 's2659': 0.13962443772490865, 's3242': 0.06620426996495457, 's3246': 0.07233396538089268, 's4765': 0.03966099319291869}}",2023-04-27 10:04:12+0000,2023-04-27 20:22:03+0000,,[236],FALSE,/rtdv/?unit_number=gt-g9a5jy3c9tv1&start=2023-04-27T08:16:38&end=2023-04-27T16:32:03&alert_type=aftertreatment&alert_pk=659187&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],"[{'id': 12317, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [659187], 'asset': 1153751, 'asset_label': '8399', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12119HTN40105', 'vmrs_codes': ['043-007-170', '043-007-171', '043-007-156'], 'raw_content': 'The DEF tank level/temp sensor is stuck reading 100% and 68F. Recommend to check wiring and connector for the DEF QLS sensor and if no fault is found replace the QLS sensor', 'rendered_content': '<p>The DEF tank level/temp sensor is stuck reading 100% and 68F. Recommend to check wiring and connector for the DEF QLS sensor and if no fault is found replace the QLS sensor</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-04-27 18:49:15+0000', 'created_on': '2023-04-27 18:49:15+0000'}]"
13,645934,176,Metrolinx,gt-g9nztne1k4fe,12735,1153753,8484,8484,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-04-20 09:04:34+0000,2023-04-20 14:25:11+0000,aftertreatment,11,['Engine'],Cautionary,active,active,Active,"Anomalous operating block detected in DPF,SCR,engine.","Anomalous values detected in subsystem DPF,SCR,engine for this operating block.","{'Sensors': ['s84', 's100', 's110', 's132', 's171', 's190', 's512', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine'], 'anomaly_scores': {'s84': 0.026160230230054576, 's100': 0.28816266614565955, 's110': 0.22508031853795735, 's132': 0.10388875374095347, 's171': 0.04413250904829124, 's190': 0.10026829995159235, 's512': 0.013508563349095936, 's3031': 0.0013678252327435521, 's3242': 0.07529114751382797, 's3246': 0.07896761834243587, 's4765': 0.043172067907388235}}",2023-04-20 09:57:21+0000,2023-04-20 17:30:56+0000,,[236],FALSE,/rtdv/?unit_number=gt-g9nztne1k4fe&start=2023-04-20T08:04:34&end=2023-04-20T14:25:11&alert_type=aftertreatment&alert_pk=645934&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],[]
14,644814,176,Metrolinx,gt-g9f4yvfcf4kw,12742,1152541,8385,8385,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-04-19 18:21:40+0000,2023-04-19 23:15:37+0000,aftertreatment,11,['Engine'],Cautionary,active,active,Active,"Anomalous operating block detected in DPF,SCR,engine,intake.","Anomalous values detected in subsystem DPF,SCR,engine,intake for this operating block.","{'Sensors': ['s84', 's100', 's102', 's110', 's132', 's171', 's190', 's512', 's2659', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine', 'intake'], 'anomaly_scores': {'s84': 0.07790522810579391, 's100': 0.046177199999782294, 's102': 0.25821190320922555, 's110': 0.0720313988828932, 's132': 0.05559861063390776, 's171': 0.03785972514992764, 's190': 0.09317820721232313, 's512': 0.011342588580657599, 's2659': 0.166296832732746, 's3031': 0.05113274472298901, 's3242': 0.04877299698103408, 's3246': 0.0568730818228267, 's4765': 0.024619481965893118}}",2023-04-19 19:21:20+0000,2023-04-20 01:21:46+0000,,[236],FALSE,/rtdv/?unit_number=gt-g9f4yvfcf4kw&start=2023-04-19T17:21:40&end=2023-04-19T23:15:37&alert_type=aftertreatment&alert_pk=644814&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],"[{'id': 12178, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [644814], 'asset': 1152541, 'asset_label': '8385', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA1111XHTN40091', 'vmrs_codes': [], 'raw_content': 'The engine oil pressure readings cut out. Recommend checking the wiring and connector for the engine oil pressure sensor. If no fault is found replace the engine oil pressure sensor', 'rendered_content': '<p>The engine oil pressure readings cut out. Recommend checking the wiring and connector for the engine oil pressure sensor. If no fault is found replace the engine oil pressure sensor</p>', 'state': 'open', 'comments_count': 2, 'updated_on': '2023-04-19 22:51:18+0000', 'created_on': '2023-04-19 22:51:18+0000'}]"
15,644713,176,Metrolinx,gt-g9nztne1k4fe,12735,1153753,8484,8484,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-04-19 17:18:32+0000,2023-04-19 21:22:19+0000,aftertreatment,11,['Engine'],Cautionary,active,active,Active,"Anomalous operating block detected in DPF,SCR,engine.","Anomalous values detected in subsystem DPF,SCR,engine for this operating block.","{'Sensors': ['s84', 's100', 's110', 's132', 's171', 's190', 's512', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine'], 'anomaly_scores': {'s84': 0.04292264478566847, 's100': 0.3148744357662776, 's110': 0.23539645467699508, 's132': 0.08832944567654394, 's171': 0.011822490654696639, 's190': 0.07674508903530976, 's512': 0.017569247819104537, 's3031': 0.028635386919969252, 's3242': 0.07006292527224162, 's3246': 0.0720843460572799, 's4765': 0.04155753333591317}}",2023-04-19 18:18:39+0000,2023-04-19 23:23:33+0000,,[236],FALSE,/rtdv/?unit_number=gt-g9nztne1k4fe&start=2023-04-19T16:18:32&end=2023-04-19T21:22:19&alert_type=aftertreatment&alert_pk=644713&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],[]
38,633208,176,Metrolinx,gt-g9f077exzjvh,12733,1152542,8408,8408,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-04-14 10:55:27+0000,2023-04-14 18:02:30+0000,aftertreatment,11,['SCR'],Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,engine,intake.","Anomalous values detected in subsystem DPF,engine,intake for this operating block.","{'Sensors': ['s84', 's100', 's102', 's110', 's132', 's171', 's190', 's512', 's2659', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'engine', 'intake'], 'anomaly_scores': {'s84': 0.10721838201667064, 's100': 0.01798203408070066, 's102': 0.19488597640392386, 's110': 0.13717588920411203, 's132': 0.0845690306297471, 's171': 0.04622946654282103, 's190': 0.11500072278422477, 's512': 0.016893071376136562, 's2659': 0.09025877631668461, 's3242': 0.07154501368195074, 's3246': 0.07195115954775179, 's4765': 0.046290477415276275}}",2023-04-14 11:31:47+0000,2023-04-14 20:05:58+0000,,[236],FALSE,/rtdv/?unit_number=gt-g9f077exzjvh&start=2023-04-14T09:55:27&end=2023-04-14T18:02:30&alert_type=aftertreatment&alert_pk=633208&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],[]
11,615475,176,Metrolinx,gt-g920y7vc3y81,12731,1152544,8444,8444,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-04-06 08:56:20+0000,2023-04-06 16:35:47+0000,aftertreatment,11,['DPF'],Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,SCR,engine.","Anomalous values detected in subsystem DPF,SCR,engine for this operating block.","{'Sensors': ['s84', 's100', 's110', 's132', 's171', 's190', 's512', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine'], 'anomaly_scores': {'s84': 0.053557589914544526, 's100': 0.28656550367356726, 's110': 0.26272457661575205, 's132': 0.09684420618544391, 's171': 0.01912575152271472, 's190': 0.06875206477052631, 's512': 0.011143017881058896, 's3031': 0.03058807004706579, 's3242': 0.06574344559480061, 's3246': 0.06601096950357169, 's4765': 0.03894480429095434}}",2023-04-06 09:50:00+0000,2023-04-06 18:49:08+0000,,[236],FALSE,/rtdv/?unit_number=gt-g920y7vc3y81&start=2023-04-06T07:56:20&end=2023-04-06T16:35:47&alert_type=aftertreatment&alert_pk=615475&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['sam@preteckt.com'],[]
20,611899,176,Metrolinx,gt-g9nunphzm2ww,12737,1153750,8488,8488,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-04-04 22:08:25+0000,2023-04-04 22:29:52+0000,aftertreatment,11,['DPF'],Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,SCR,engine.","Anomalous values detected in subsystem DPF,SCR,engine for this operating block.","{'Sensors': ['s84', 's100', 's110', 's132', 's171', 's190', 's512', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine'], 'anomaly_scores': {'s84': 0.06858283955226638, 's100': 0.21729735603321423, 's110': 0.2686613215761134, 's132': 0.09426575103287066, 's171': 0.009210095739561415, 's190': 0.06103169272969682, 's512': 0.02641595193329741, 's3031': 0.020146616405958363, 's3242': 0.08473389267766052, 's3246': 0.0929293506071785, 's4765': 0.05672513171218223}}",2023-04-04 23:13:54+0000,2023-04-05 10:55:30+0000,,[350],FALSE,/rtdv/?unit_number=gt-g9nunphzm2ww&start=2023-04-04T21:08:25&end=2023-04-04T22:29:52&alert_type=aftertreatment&alert_pk=611899&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['shadd@preteckt.com'],[]
21,611657,176,Metrolinx,gt-g9nztne1k4fe,12735,1153753,8484,8484,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-04-04 18:53:03+0000,2023-04-04 23:47:21+0000,aftertreatment,11,['Engine'],Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,SCR,engine.","Anomalous values detected in subsystem DPF,SCR,engine for this operating block.","{'Sensors': ['s84', 's100', 's110', 's132', 's171', 's190', 's512', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine'], 'anomaly_scores': {'s84': 0.03896968276149246, 's100': 0.3094335007417008, 's110': 0.2304433882849968, 's132': 0.08629213112397989, 's171': 0.022638547287752126, 's190': 0.08055822873825759, 's512': 0.012299504249665721, 's3031': 0.03584387228368727, 's3242': 0.06998756076869314, 's3246': 0.07220422115064631, 's4765': 0.04132936260912779}}",2023-04-04 19:52:23+0000,2023-04-05 02:28:22+0000,,[350],FALSE,/rtdv/?unit_number=gt-g9nztne1k4fe&start=2023-04-04T17:53:03&end=2023-04-04T23:47:21&alert_type=aftertreatment&alert_pk=611657&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['shadd@preteckt.com'],[]
22,610552,176,Metrolinx,gt-g920y7vc3y81,12731,1152544,8444,8444,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-04-04 08:56:14+0000,2023-04-05 01:29:55+0000,aftertreatment,11,['DPF'],Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,SCR,engine.","Anomalous values detected in subsystem DPF,SCR,engine for this operating block.","{'Sensors': ['s84', 's100', 's110', 's132', 's171', 's190', 's512', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine'], 'anomaly_scores': {'s84': 0.04202749512411836, 's100': 0.3028416765876834, 's110': 0.26800346223126914, 's132': 0.08772881309322296, 's171': 0.022385073359344684, 's190': 0.06503886296440232, 's512': 0.0120530291869565, 's3031': 0.041330924857651156, 's3242': 0.061666886335026795, 's3246': 0.0623510549497147, 's4765': 0.03457272131061004}}",2023-04-04 09:52:09+0000,2023-04-05 04:08:31+0000,,[350],FALSE,/rtdv/?unit_number=gt-g920y7vc3y81&start=2023-04-04T07:56:14&end=2023-04-05T01:29:55&alert_type=aftertreatment&alert_pk=610552&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['shadd@preteckt.com'],[]
26,609151,176,Metrolinx,gt-g9nunphzm2ww,12737,1153750,8488,8488,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-04-03 18:34:39+0000,2023-04-03 23:01:50+0000,aftertreatment,11,"['DPF', 'n/a']",Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,SCR,engine.","Anomalous values detected in subsystem DPF,SCR,engine for this operating block.","{'Sensors': ['s84', 's100', 's110', 's132', 's171', 's190', 's512', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine'], 'anomaly_scores': {'s84': 0.05763630367460658, 's100': 0.3121253394871863, 's110': 0.24149020242078661, 's132': 0.07989819357367957, 's171': 0.02490039051517094, 's190': 0.06281742165796304, 's512': 0.00867509866201497, 's3031': 0.049314102143302015, 's3242': 0.06293235638306918, 's3246': 0.06259258787826993, 's4765': 0.037618003603950886}}",2023-04-03 19:16:08+0000,2023-04-04 02:37:48+0000,,[350],FALSE,/rtdv/?unit_number=gt-g9nunphzm2ww&start=2023-04-03T17:34:39&end=2023-04-03T23:01:50&alert_type=aftertreatment&alert_pk=609151&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['shadd@preteckt.com'],[]
27,609098,176,Metrolinx,gt-g9sfxvdahumy,12740,1153730,8354,8354,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-03 17:22:06+0000,2023-04-03 21:07:38+0000,aftertreatment,11,"['Cooling', 'Fluid Levels']",Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,engine,intake.","Anomalous values detected in subsystem DPF,engine,intake for this operating block.","{'Sensors': ['s27', 's84', 's100', 's102', 's103', 's110', 's132', 's171', 's190', 's512', 's2659', 's3242', 's3246', 's3251', 's3610', 's4765'], 'subsystems': ['DPF', 'engine', 'intake'], 'anomaly_scores': {'s27': 0.041721183928321894, 's84': 0.19212031582109335, 's100': 0.0448932011228249, 's102': 0.0919709442037013, 's103': 0.10862920183760405, 's110': 0.10948199934085576, 's132': 0.028891961095742373, 's171': 0.019409078349903013, 's190': 0.010404746063843966, 's512': 0.019248801239766033, 's2659': 0.139457126370428, 's3242': 0.017968952238547987, 's3246': 0.014221820908503938, 's3251': 0.012311527971488972, 's3610': 0.14019365867255237, 's4765': 0.009075480834822238}}",2023-04-03 18:40:06+0000,2023-04-04 02:41:54+0000,,[350],FALSE,/rtdv/?unit_number=gt-g9sfxvdahumy&start=2023-04-03T16:22:06&end=2023-04-03T21:07:38&alert_type=aftertreatment&alert_pk=609098&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['shadd@preteckt.com'],[]
28,609064,176,Metrolinx,gt-g9tzykez7an4,12738,1153731,8376,8376,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-04-03 16:52:47+0000,2023-04-04 00:58:44+0000,aftertreatment,11,['SCR'],Cautionary,archived,active,Active,"Anomalous operating block detected in DPF,SCR,engine,intake.","Anomalous values detected in subsystem DPF,SCR,engine,intake for this operating block.","{'Sensors': ['s84', 's100', 's102', 's110', 's132', 's171', 's190', 's512', 's2659', 's3031', 's3242', 's3246', 's4765'], 'subsystems': ['DPF', 'SCR', 'engine', 'intake'], 'anomaly_scores': {'s84': 0.10060123601711028, 's100': 0.04955260426096866, 's102': 0.2165189791172584, 's110': 0.07036860931061134, 's132': 0.061266299695807956, 's171': 0.04150110523291784, 's190': 0.13420436939618402, 's512': 0.011828890310418992, 's2659': 0.14170012798210058, 's3031': 0.05836740216033419, 's3242': 0.04357999838180052, 's3246': 0.050872982652655274, 's4765': 0.01963739548183205}}",2023-04-03 18:13:11+0000,2023-04-04 03:00:03+0000,,[350],FALSE,/rtdv/?unit_number=gt-g9tzykez7an4&start=2023-04-03T15:52:47&end=2023-04-04T00:58:44&alert_type=aftertreatment&alert_pk=609064&spn=0&spn=641&spn=642&spn=512&spn=132&spn=4360&spn=4363&spn=3216&spn=3220&spn=3610&spn=3226&spn=27&spn=4765&spn=157&spn=3230&spn=3363&spn=168&spn=3242&spn=171&spn=3246&spn=3251&spn=190&spn=5313&spn=84&spn=3031&spn=1761&spn=2659&spn=100&spn=101&spn=102&spn=103&spn=105&spn=108&spn=110&spn=623&spn=624&spn=111&spn=3700,['shadd@preteckt.com'],[]
